split,file,class_id,x_center,y_center,width,height,area
train,img-110_jpg.rf.0390f81a2c5b2ad5676a8eb5b043d743.txt,0,0.5972222222222222,0.48541666666666666,0.575,0.16805555555555557,0.09663194444444445
train,img-110_jpg.rf.0390f81a2c5b2ad5676a8eb5b043d743.txt,0,0.18055555555555555,0.27291666666666664,0.1361111111111111,0.0375,0.005104166666666666
train,img-111_jpg.rf.d7e58630e249c45d8c1d564d847dc236.txt,0,0.5277777777777778,0.4041666666666667,0.12222222222222222,0.075,0.009166666666666667
train,img-111_jpg.rf.d7e58630e249c45d8c1d564d847dc236.txt,0,0.4423611111111111,0.5458333333333333,0.22916666666666666,0.2111111111111111,0.04837962962962963
train,img-111_jpg.rf.d7e58630e249c45d8c1d564d847dc236.txt,0,0.07013888888888889,0.7520833333333333,0.1125,0.1486111111111111,0.01671875
train,img-113_jpg.rf.31b41591a5e0c7b0aa02e133e79e1e2a.txt,0,0.47430555555555554,0.41597222222222224,0.7013888888888888,0.44027777777777777,0.30880594135802464
train,img-114_jpg.rf.b58901654a45a559a41ffaa25f1bf741.txt,0,0.4666666666666667,0.43819444444444444,0.18333333333333332,0.15694444444444444,0.028773148148148145
train,img-115_jpg.rf.ebc1ec2d7bb5caf80d06511d74f9e2da.txt,0,0.4736111111111111,0.46319444444444446,0.3111111111111111,0.16527777777777777,0.05141975308641975
train,img-117_jpg.rf.56a7e3b29e60b28e25b3f4a3c7817605.txt,0,0.4736111111111111,0.5451388888888888,0.17222222222222222,0.34305555555555556,0.05908179012345679
train,img-117_jpg.rf.56a7e3b29e60b28e25b3f4a3c7817605.txt,0,0.45,0.09305555555555556,0.15,0.05277777777777778,0.007916666666666666
train,img-119_jpg.rf.5df904c99a0e765190d9421a4bf04bc6.txt,0,0.40347222222222223,0.41597222222222224,0.2875,0.24583333333333332,0.07067708333333332
train,img-119_jpg.rf.5df904c99a0e765190d9421a4bf04bc6.txt,0,0.30833333333333335,0.9131944444444444,0.21944444444444444,0.17083333333333334,0.037488425925925925
train,img-11_jpg.rf.b7a2e18571a53d7512f101f224b7c794.txt,0,0.47708333333333336,0.5083333333333333,0.3375,0.3388888888888889,0.11437500000000002
train,img-121_jpg.rf.d202af2960b0bb1928539a6fcb3cdbfd.txt,0,0.3388888888888889,0.4027777777777778,0.2388888888888889,0.16944444444444445,0.0404783950617284
train,img-121_jpg.rf.d202af2960b0bb1928539a6fcb3cdbfd.txt,0,0.5319444444444444,0.6340277777777777,0.31666666666666665,0.24861111111111112,0.07872685185185185
train,img-121_jpg.rf.d202af2960b0bb1928539a6fcb3cdbfd.txt,0,0.7645833333333333,0.7319444444444444,0.07916666666666666,0.08333333333333333,0.006597222222222221
train,img-123_jpg.rf.8ae4c2726246a3dea5d41f6ba3a64639.txt,0,0.7625,0.48680555555555555,0.25277777777777777,0.23472222222222222,0.05933256172839506
train,img-124_jpg.rf.fdc89fc9a29a16b57ad54dd3c63e7952.txt,0,0.30277777777777776,0.0763888888888889,0.1388888888888889,0.06666666666666667,0.009259259259259259
train,img-124_jpg.rf.fdc89fc9a29a16b57ad54dd3c63e7952.txt,0,0.4965277777777778,0.5041666666666667,0.4041666666666667,0.35555555555555557,0.14370370370370372
train,img-124_jpg.rf.fdc89fc9a29a16b57ad54dd3c63e7952.txt,0,0.7145833333333333,0.5395833333333333,0.16527777777777777,0.16805555555555557,0.027775848765432102
train,img-124_jpg.rf.fdc89fc9a29a16b57ad54dd3c63e7952.txt,0,0.7395833333333334,0.3215277777777778,0.05694444444444444,0.04027777777777778,0.0022935956790123458
train,img-124_jpg.rf.fdc89fc9a29a16b57ad54dd3c63e7952.txt,0,0.7805555555555556,0.12291666666666666,0.12222222222222222,0.15694444444444444,0.019182098765432098
train,img-124_jpg.rf.fdc89fc9a29a16b57ad54dd3c63e7952.txt,0,0.14444444444444443,0.2951388888888889,0.125,0.08194444444444444,0.010243055555555556
train,img-124_jpg.rf.fdc89fc9a29a16b57ad54dd3c63e7952.txt,0,0.3527777777777778,0.016666666666666666,0.05,0.03333333333333333,0.0016666666666666668
train,img-126_jpg.rf.eab9b684c8570533e5cd43517776eeec.txt,0,0.4756944444444444,0.4847222222222222,0.3263888888888889,0.18333333333333332,0.05983796296296296
train,img-126_jpg.rf.eab9b684c8570533e5cd43517776eeec.txt,0,0.7201388888888889,0.24722222222222223,0.1125,0.08888888888888889,0.01
train,img-126_jpg.rf.eab9b684c8570533e5cd43517776eeec.txt,0,0.03263888888888889,0.30694444444444446,0.06527777777777778,0.03611111111111111,0.002357253086419753
train,img-127_jpg.rf.cda9134fdf2c217082118b38d27fd7ee.txt,0,0.6194444444444445,0.4875,0.25,0.12777777777777777,0.03194444444444444
train,img-127_jpg.rf.cda9134fdf2c217082118b38d27fd7ee.txt,0,0.3784722222222222,0.5125,0.14583333333333334,0.11388888888888889,0.0166087962962963
train,img-127_jpg.rf.cda9134fdf2c217082118b38d27fd7ee.txt,0,0.5715277777777777,0.6715277777777777,0.25416666666666665,0.1875,0.04765625
train,img-128_jpg.rf.6d1435fcdbcb19d4ff22f1d865026470.txt,0,0.4888888888888889,0.4166666666666667,0.23333333333333334,0.2722222222222222,0.06351851851851852
train,img-129_jpg.rf.fbd5c4841019062274b4e9d1daeab4c3.txt,0,0.41458333333333336,0.45625,0.14305555555555555,0.12361111111111112,0.017683256172839504
train,img-129_jpg.rf.fbd5c4841019062274b4e9d1daeab4c3.txt,0,0.5236111111111111,0.5604166666666667,0.1361111111111111,0.07361111111111111,0.01001929012345679
train,img-12_jpg.rf.473a95f653f8c7227e4bc5c73f8ed19b.txt,0,0.5631944444444444,0.7013888888888888,0.35694444444444445,0.36944444444444446,0.13187114197530866
train,img-131_jpg.rf.6bc87513d54494e92b56968b81d290b5.txt,0,0.4465277777777778,0.5916666666666667,0.14305555555555555,0.12222222222222222,0.017484567901234566
train,img-134_jpg.rf.833f57b2c592a23189208dcb656eaaa2.txt,0,0.4930555555555556,0.46597222222222223,0.18333333333333332,0.1736111111111111,0.0318287037037037
train,img-134_jpg.rf.833f57b2c592a23189208dcb656eaaa2.txt,0,0.23472222222222222,0.1111111111111111,0.125,0.1111111111111111,0.013888888888888888
train,img-135_jpg.rf.5f0fb06ed79bee89c8378fc74adf59ec.txt,0,0.46319444444444446,0.5416666666666666,0.5152777777777777,0.2722222222222222,0.14027006172839504
train,img-135_jpg.rf.5f0fb06ed79bee89c8378fc74adf59ec.txt,0,0.7854166666666667,0.6513888888888889,0.14583333333333334,0.10833333333333334,0.015798611111111114
train,img-135_jpg.rf.5f0fb06ed79bee89c8378fc74adf59ec.txt,0,0.8548611111111111,0.13402777777777777,0.2875,0.12361111111111112,0.03553819444444444
train,img-135_jpg.rf.5f0fb06ed79bee89c8378fc74adf59ec.txt,0,0.43194444444444446,0.3104166666666667,0.11666666666666667,0.06805555555555555,0.007939814814814814
train,img-136_jpg.rf.3372e97742e4ded8b208f90043981012.txt,0,0.4777777777777778,0.45069444444444445,0.1527777777777778,0.17916666666666667,0.027372685185185187
train,img-137_jpg.rf.5c3cf778bb884760e276baacc8372f66.txt,0,0.5263888888888889,0.4847222222222222,0.225,0.19722222222222222,0.044375
train,img-138_jpg.rf.ec6549719f138be69aa49f6cdc068227.txt,0,0.5277777777777778,0.4708333333333333,0.15833333333333333,0.07777777777777778,0.012314814814814815
train,img-139_jpg.rf.af2a2cdcef3c3e01d9ad30e9f058e93e.txt,0,0.4895833333333333,0.4548611111111111,0.20972222222222223,0.19027777777777777,0.03990547839506173
train,img-13_jpg.rf.a4db51428d0461f9ed82e12eb6d87a03.txt,0,0.38472222222222224,0.49930555555555556,0.3277777777777778,0.2013888888888889,0.06601080246913581
train,img-13_jpg.rf.a4db51428d0461f9ed82e12eb6d87a03.txt,0,0.5319444444444444,0.2548611111111111,0.3194444444444444,0.09583333333333334,0.030613425925925926
train,img-13_jpg.rf.a4db51428d0461f9ed82e12eb6d87a03.txt,0,0.7513888888888889,0.0625,0.14444444444444443,0.05277777777777778,0.007623456790123456
train,img-13_jpg.rf.a4db51428d0461f9ed82e12eb6d87a03.txt,0,0.9097222222222222,0.03333333333333333,0.10277777777777777,0.03888888888888889,0.003996913580246913
train,img-141_jpg.rf.9fb75a7f4520090a669516f6c16c105e.txt,0,0.6263888888888889,0.6701388888888888,0.14444444444444443,0.10972222222222222,0.015848765432098764
train,img-141_jpg.rf.9fb75a7f4520090a669516f6c16c105e.txt,0,0.49166666666666664,0.5701388888888889,0.2,0.14583333333333334,0.02916666666666667
train,img-141_jpg.rf.9fb75a7f4520090a669516f6c16c105e.txt,0,0.3680555555555556,0.46597222222222223,0.1638888888888889,0.12083333333333333,0.01980324074074074
train,img-141_jpg.rf.9fb75a7f4520090a669516f6c16c105e.txt,0,0.09722222222222222,0.3090277777777778,0.19444444444444445,0.15416666666666667,0.029976851851851855
train,img-142_jpg.rf.324ee78ee3122e5a751d32198a2e11cb.txt,0,0.4979166666666667,0.48194444444444445,0.49583333333333335,0.1361111111111111,0.06748842592592592
train,img-143_jpg.rf.b4553a89ca02d904d7d3d8b601d92033.txt,0,0.49583333333333335,0.5152777777777777,0.23055555555555557,0.15,0.034583333333333334
train,img-144_jpg.rf.2e98a93812eee1ad65ad7e3f9f5620ad.txt,0,0.47638888888888886,0.5666666666666667,0.2361111111111111,0.1527777777777778,0.03607253086419753
train,img-144_jpg.rf.2e98a93812eee1ad65ad7e3f9f5620ad.txt,0,0.09166666666666666,0.3090277777777778,0.1,0.0625,0.00625
train,img-148_jpg.rf.eddf84184c0a99958850113c36e7b754.txt,0,0.4423611111111111,0.4354166666666667,0.18194444444444444,0.19027777777777777,0.03461998456790123
train,img-148_jpg.rf.eddf84184c0a99958850113c36e7b754.txt,0,0.9590277777777778,0.19444444444444445,0.07916666666666666,0.05555555555555555,0.0043981481481481476
train,img-149_jpg.rf.44eff0efcbd1ccfa08da8768642f71c9.txt,0,0.48541666666666666,0.4041666666666667,0.43194444444444446,0.1638888888888889,0.07079089506172839
train,img-150_jpg.rf.f3ebd01cb708363657a8f21645c06c39.txt,0,0.5368055555555555,0.4701388888888889,0.47638888888888886,0.16805555555555557,0.08005979938271605
train,img-151_jpg.rf.52e5bb5d308649772ceef0bfcde24f96.txt,0,0.5208333333333334,0.46944444444444444,0.2972222222222222,0.19444444444444445,0.05779320987654321
train,img-152_jpg.rf.621b5126c90ae5176bc3d2415fda4fe8.txt,0,0.41805555555555557,0.39305555555555555,0.11388888888888889,0.06111111111111111,0.006959876543209876
train,img-152_jpg.rf.621b5126c90ae5176bc3d2415fda4fe8.txt,0,0.5576388888888889,0.4722222222222222,0.25972222222222224,0.07777777777777778,0.02020061728395062
train,img-152_jpg.rf.621b5126c90ae5176bc3d2415fda4fe8.txt,0,0.61875,0.7284722222222222,0.17083333333333334,0.08194444444444444,0.013998842592592592
train,img-152_jpg.rf.621b5126c90ae5176bc3d2415fda4fe8.txt,0,0.7305555555555555,0.9006944444444445,0.15833333333333333,0.11805555555555555,0.018692129629629628
train,img-152_jpg.rf.621b5126c90ae5176bc3d2415fda4fe8.txt,0,0.33958333333333335,0.9097222222222222,0.12361111111111112,0.075,0.009270833333333334
train,img-155_jpg.rf.7c1dd28f3db86d175cca8437cece1d08.txt,0,0.6951388888888889,0.43333333333333335,0.2263888888888889,0.18055555555555555,0.04087577160493827
train,img-155_jpg.rf.7c1dd28f3db86d175cca8437cece1d08.txt,0,0.6513888888888889,0.75,0.175,0.18611111111111112,0.03256944444444444
train,img-155_jpg.rf.7c1dd28f3db86d175cca8437cece1d08.txt,0,0.38472222222222224,0.5006944444444444,0.08611111111111111,0.0875,0.007534722222222221
train,img-156_jpg.rf.ff820d5c1ff5fc1a1fc27fa5647cc146.txt,0,0.45416666666666666,0.4708333333333333,0.34444444444444444,0.2361111111111111,0.08132716049382716
train,img-156_jpg.rf.ff820d5c1ff5fc1a1fc27fa5647cc146.txt,0,0.7076388888888889,0.23333333333333334,0.1736111111111111,0.06666666666666667,0.011574074074074073
train,img-157_jpg.rf.764e348f9144fed2fd906c23ff15afe5.txt,0,0.4708333333333333,0.4423611111111111,0.26944444444444443,0.16527777777777777,0.04453317901234567
train,img-157_jpg.rf.764e348f9144fed2fd906c23ff15afe5.txt,0,0.3236111111111111,0.30972222222222223,0.08888888888888889,0.04722222222222222,0.004197530864197531
train,img-158_jpg.rf.80110529bda206547f2c5482abfca272.txt,0,0.5256944444444445,0.48541666666666666,0.22916666666666666,0.1625,0.03723958333333333
train,img-158_jpg.rf.80110529bda206547f2c5482abfca272.txt,0,0.31180555555555556,0.5256944444444445,0.1875,0.11805555555555555,0.022135416666666664
train,img-159_jpg.rf.9a2234e70393ae42ad518c7c34b031c5.txt,0,0.5131944444444444,0.49236111111111114,0.18472222222222223,0.14305555555555555,0.02642554012345679
train,img-159_jpg.rf.9a2234e70393ae42ad518c7c34b031c5.txt,0,0.6263888888888889,0.8298611111111112,0.08055555555555556,0.059722222222222225,0.004810956790123457
train,img-159_jpg.rf.9a2234e70393ae42ad518c7c34b031c5.txt,0,0.3951388888888889,0.3388888888888889,0.16805555555555557,0.11944444444444445,0.020073302469135804
train,img-15_jpg.rf.b937fa68f73a1ee37d832a279f432941.txt,0,0.49236111111111114,0.5229166666666667,0.29583333333333334,0.15416666666666667,0.04560763888888889
train,img-160_jpg.rf.ef4e05f9ef187938ab9bd0321c4dcf4d.txt,0,0.8138888888888889,0.11388888888888889,0.26666666666666666,0.22777777777777777,0.06074074074074074
train,img-160_jpg.rf.ef4e05f9ef187938ab9bd0321c4dcf4d.txt,0,0.6194444444444445,0.4965277777777778,0.2111111111111111,0.19305555555555556,0.04075617283950617
train,img-160_jpg.rf.ef4e05f9ef187938ab9bd0321c4dcf4d.txt,0,0.46805555555555556,0.6486111111111111,0.2916666666666667,0.20277777777777778,0.059143518518518526
train,img-160_jpg.rf.ef4e05f9ef187938ab9bd0321c4dcf4d.txt,0,0.8833333333333333,0.25069444444444444,0.15555555555555556,0.14027777777777778,0.02182098765432099
train,img-162_jpg.rf.0459e44683fd65132e9e2558f7cfcc6a.txt,0,0.48541666666666666,0.4375,0.3597222222222222,0.19444444444444445,0.06994598765432099
train,img-163_jpg.rf.232bf43b16b71f5c5581f7d908e3e253.txt,0,0.5361111111111111,0.5326388888888889,0.3611111111111111,0.2847222222222222,0.10281635802469136
train,img-163_jpg.rf.232bf43b16b71f5c5581f7d908e3e253.txt,0,0.9583333333333334,0.33402777777777776,0.08055555555555556,0.07083333333333333,0.005706018518518519
train,img-164_jpg.rf.cb6665fd71f9ea53c23dc545be31d2e1.txt,0,0.4909722222222222,0.49166666666666664,0.3736111111111111,0.19166666666666668,0.0716087962962963
train,img-165_jpg.rf.a4b4be5d004a62f1bbf126232edb2785.txt,0,0.49236111111111114,0.5243055555555556,0.3625,0.1875,0.06796875
train,img-167_jpg.rf.a2c9b6a4a769135a8f5f7e671b636ac8.txt,0,0.51875,0.4638888888888889,0.2652777777777778,0.2,0.05305555555555556
train,img-167_jpg.rf.a2c9b6a4a769135a8f5f7e671b636ac8.txt,0,0.3368055555555556,0.6256944444444444,0.2152777777777778,0.13472222222222222,0.029002700617283952
train,img-167_jpg.rf.a2c9b6a4a769135a8f5f7e671b636ac8.txt,0,0.33055555555555555,0.09583333333333334,0.10277777777777777,0.03888888888888889,0.003996913580246913
train,img-169_jpg.rf.9ad23ea6b668a59c48e362859efe3515.txt,0,0.4284722222222222,0.46875,0.43194444444444446,0.22083333333333333,0.09538773148148148
train,img-16_jpg.rf.3018a4883623e53e929435fc084c2200.txt,0,0.49166666666666664,0.5118055555555555,0.26944444444444443,0.2513888888888889,0.06773533950617283
train,img-170_jpg.rf.448c70ae76619d82c629389410701f9c.txt,0,0.5256944444444445,0.36944444444444446,0.1375,0.06666666666666667,0.009166666666666667
train,img-170_jpg.rf.448c70ae76619d82c629389410701f9c.txt,0,0.4201388888888889,0.7513888888888889,0.20416666666666666,0.13055555555555556,0.026655092592592595
train,img-172_jpg.rf.d849de955bfb8608552f1adf347f3ef1.txt,0,0.4097222222222222,0.14583333333333334,0.24444444444444444,0.10277777777777777,0.025123456790123455
train,img-172_jpg.rf.d849de955bfb8608552f1adf347f3ef1.txt,0,0.08055555555555556,0.3159722222222222,0.12777777777777777,0.12361111111111112,0.01579475308641975
train,img-172_jpg.rf.d849de955bfb8608552f1adf347f3ef1.txt,0,0.05277777777777778,0.041666666666666664,0.10555555555555556,0.08333333333333333,0.008796296296296295
train,img-172_jpg.rf.d849de955bfb8608552f1adf347f3ef1.txt,0,0.14375,0.02638888888888889,0.18472222222222223,0.05277777777777778,0.009749228395061729
train,img-172_jpg.rf.d849de955bfb8608552f1adf347f3ef1.txt,0,0.5534722222222223,0.6236111111111111,0.49027777777777776,0.3,0.14708333333333332
train,img-174_jpg.rf.63afee69864babbb4a21a4b8d2eff7d9.txt,0,0.5486111111111112,0.60625,0.38055555555555554,0.18472222222222223,0.07029706790123456
train,img-175_jpg.rf.edaa0f7c577755474ff285ff38eec09e.txt,0,0.40347222222222223,0.4625,0.31527777777777777,0.28888888888888886,0.09108024691358023
train,img-175_jpg.rf.edaa0f7c577755474ff285ff38eec09e.txt,0,0.6423611111111112,0.5166666666666667,0.1986111111111111,0.26666666666666666,0.05296296296296296
train,img-175_jpg.rf.edaa0f7c577755474ff285ff38eec09e.txt,0,0.6333333333333333,0.07708333333333334,0.11388888888888889,0.10694444444444444,0.012179783950617282
train,img-176_jpg.rf.36e2a3416c78152aeb6ea6f1a20e2ea9.txt,0,0.49236111111111114,0.4736111111111111,0.27361111111111114,0.1638888888888889,0.044841820987654324
train,img-176_jpg.rf.36e2a3416c78152aeb6ea6f1a20e2ea9.txt,0,0.1625,0.41805555555555557,0.1527777777777778,0.09722222222222222,0.014853395061728397
train,img-177_jpg.rf.218561bceb58b04e0bf46a7c297179a0.txt,0,0.4840277777777778,0.425,0.2625,0.1638888888888889,0.043020833333333335
train,img-178_jpg.rf.d97b9cc2a1e25824ea668642fe4df36e.txt,0,0.49444444444444446,0.5069444444444444,0.26666666666666666,0.14166666666666666,0.03777777777777778
train,img-178_jpg.rf.d97b9cc2a1e25824ea668642fe4df36e.txt,0,0.12013888888888889,0.6256944444444444,0.20972222222222223,0.10972222222222222,0.02301118827160494
train,img-178_jpg.rf.d97b9cc2a1e25824ea668642fe4df36e.txt,0,0.05277777777777778,0.5201388888888889,0.10555555555555556,0.09027777777777778,0.00952932098765432
train,img-17_jpg.rf.66c2a0fce4e0de3bf1d6d6c6101b1d2e.txt,0,0.3736111111111111,0.5680555555555555,0.40555555555555556,0.26944444444444443,0.10927469135802469
train,img-17_jpg.rf.66c2a0fce4e0de3bf1d6d6c6101b1d2e.txt,0,0.8298611111111112,0.4131944444444444,0.2125,0.16527777777777777,0.03512152777777778
train,img-180_jpg.rf.23e2fffafadf7ef2741d68402213261b.txt,0,0.5020833333333333,0.4847222222222222,0.4013888888888889,0.19722222222222222,0.07916280864197531
train,img-181_jpg.rf.27e6333bebd7c84f8b89871c21b1608b.txt,0,0.5243055555555556,0.5458333333333333,0.24305555555555555,0.16944444444444445,0.041184413580246916
train,img-182_jpg.rf.4a3748ca6898a245a5474d963734c12f.txt,0,0.5041666666666667,0.5048611111111111,0.21944444444444444,0.2152777777777778,0.04724151234567901
train,img-182_jpg.rf.4a3748ca6898a245a5474d963734c12f.txt,0,0.06805555555555555,0.3645833333333333,0.1361111111111111,0.13194444444444445,0.017959104938271603
train,img-182_jpg.rf.4a3748ca6898a245a5474d963734c12f.txt,0,0.6708333333333333,0.9479166666666666,0.18611111111111112,0.10138888888888889,0.0188695987654321
train,img-183_jpg.rf.4358b5ae9b05895a41d00d84a0e17ec7.txt,0,0.4597222222222222,0.4777777777777778,0.4361111111111111,0.33611111111111114,0.1465817901234568
train,img-185_jpg.rf.98a5add77bc81de0d192cd6c6a50f933.txt,0,0.5152777777777777,0.5159722222222223,0.30833333333333335,0.2875,0.08864583333333333
train,img-186_jpg.rf.c354a07266904a6e8212056359600aec.txt,0,0.36944444444444446,0.5326388888888889,0.4027777777777778,0.19027777777777777,0.07663966049382716
train,img-186_jpg.rf.c354a07266904a6e8212056359600aec.txt,0,0.7798611111111111,0.4486111111111111,0.3375,0.16944444444444445,0.05718750000000001
train,img-187_jpg.rf.a5d70ec1463db2d5d0c48ef494605977.txt,0,0.48819444444444443,0.4861111111111111,0.33194444444444443,0.19166666666666668,0.06362268518518518
train,img-188_jpg.rf.e25310df0413037e398729953a4e8240.txt,0,0.46805555555555556,0.38472222222222224,0.2,0.14166666666666666,0.028333333333333335
train,img-188_jpg.rf.e25310df0413037e398729953a4e8240.txt,0,0.5048611111111111,0.5451388888888888,0.18194444444444444,0.12361111111111112,0.022490354938271603
train,img-188_jpg.rf.e25310df0413037e398729953a4e8240.txt,0,0.7069444444444445,0.42083333333333334,0.21666666666666667,0.12777777777777777,0.027685185185185184
train,img-189_jpg.rf.2afafdf425170ac8e1cbb58c488c4c4a.txt,0,0.5048611111111111,0.4777777777777778,0.2875,0.18611111111111112,0.05350694444444444
train,img-18_jpg.rf.f79a657ff81d70927c469283a9e0a262.txt,0,0.4666666666666667,0.35694444444444445,0.18888888888888888,0.11944444444444445,0.02256172839506173
train,img-18_jpg.rf.f79a657ff81d70927c469283a9e0a262.txt,0,0.5513888888888889,0.5215277777777778,0.24722222222222223,0.12361111111111112,0.030559413580246917
train,img-18_jpg.rf.f79a657ff81d70927c469283a9e0a262.txt,0,0.24305555555555555,0.7159722222222222,0.11666666666666667,0.08194444444444444,0.009560185185185185
train,img-18_jpg.rf.f79a657ff81d70927c469283a9e0a262.txt,0,0.1388888888888889,0.17916666666666667,0.12777777777777777,0.06111111111111111,0.007808641975308641
train,img-18_jpg.rf.f79a657ff81d70927c469283a9e0a262.txt,0,0.035416666666666666,0.13125,0.07083333333333333,0.043055555555555555,0.0030497685185185185
train,img-191_jpg.rf.e82152e059f62a6559daedf1d1ae62a3.txt,0,0.5111111111111111,0.5743055555555555,0.2722222222222222,0.22083333333333333,0.060115740740740733
train,img-191_jpg.rf.e82152e059f62a6559daedf1d1ae62a3.txt,0,0.46041666666666664,0.36944444444444446,0.16805555555555557,0.08333333333333333,0.01400462962962963
train,img-191_jpg.rf.e82152e059f62a6559daedf1d1ae62a3.txt,0,0.275,0.5875,0.1,0.06111111111111111,0.006111111111111111
train,img-192_jpg.rf.41da280cd625ff7e2b15dde2afb0c11a.txt,0,0.47847222222222224,0.47847222222222224,0.19305555555555556,0.14305555555555555,0.02761766975308642
train,img-193_jpg.rf.d2949c3bad35af6229b470554825cd54.txt,0,0.43819444444444444,0.5173611111111112,0.12361111111111112,0.07361111111111111,0.009099151234567901
train,img-193_jpg.rf.d2949c3bad35af6229b470554825cd54.txt,0,0.8347222222222223,0.5527777777777778,0.1,0.05277777777777778,0.005277777777777778
train,img-194_jpg.rf.fe81115eda78ee8dcefcbc08dcdc17ef.txt,0,0.5055555555555555,0.4909722222222222,0.28888888888888886,0.17916666666666667,0.051759259259259255
train,img-197_jpg.rf.f9b2583df29a86d60bcfe3eea1dab4e9.txt,0,0.5701388888888889,0.5465277777777777,0.20416666666666666,0.13472222222222222,0.027505787037037033
train,img-197_jpg.rf.f9b2583df29a86d60bcfe3eea1dab4e9.txt,0,0.6916666666666667,0.48125,0.1111111111111111,0.0763888888888889,0.008487654320987654
train,img-197_jpg.rf.f9b2583df29a86d60bcfe3eea1dab4e9.txt,0,0.39375,0.6402777777777777,0.22083333333333333,0.17222222222222222,0.038032407407407404
train,img-198_jpg.rf.0b1cb1e07fefe54965584465087f960a.txt,0,0.37569444444444444,0.34652777777777777,0.2152777777777778,0.07361111111111111,0.01584683641975309
train,img-198_jpg.rf.0b1cb1e07fefe54965584465087f960a.txt,0,0.3506944444444444,0.4354166666666667,0.31527777777777777,0.11527777777777778,0.03634452160493827
train,img-198_jpg.rf.0b1cb1e07fefe54965584465087f960a.txt,0,0.4513888888888889,0.5208333333333334,0.06944444444444445,0.05555555555555555,0.0038580246913580245
train,img-198_jpg.rf.0b1cb1e07fefe54965584465087f960a.txt,0,0.6722222222222223,0.5965277777777778,0.3194444444444444,0.14583333333333334,0.04658564814814815
train,img-199_jpg.rf.6120711f954526a2c6fa1b94fd7bd4ec.txt,0,0.4652777777777778,0.5986111111111111,0.25277777777777777,0.3333333333333333,0.08425925925925926
train,img-199_jpg.rf.6120711f954526a2c6fa1b94fd7bd4ec.txt,0,0.6576388888888889,0.49166666666666664,0.15138888888888888,0.13055555555555556,0.01976466049382716
train,img-19_jpg.rf.399478ab1a20c3fcb63dc9e3d5c425f5.txt,0,0.4756944444444444,0.39166666666666666,0.20416666666666666,0.15555555555555556,0.03175925925925926
train,img-19_jpg.rf.399478ab1a20c3fcb63dc9e3d5c425f5.txt,0,0.3173611111111111,0.6104166666666667,0.1875,0.12638888888888888,0.023697916666666666
train,img-1_jpg.rf.04766deb9036fc43721c26f431c3eb3d.txt,0,0.5111111111111111,0.42777777777777776,0.43333333333333335,0.19166666666666668,0.08305555555555556
train,img-202_jpg.rf.e0f6ad1db0c11daafb4625b1b6678faa.txt,0,0.4597222222222222,0.5715277777777777,0.1111111111111111,0.10694444444444444,0.011882716049382715
train,img-202_jpg.rf.e0f6ad1db0c11daafb4625b1b6678faa.txt,0,0.4798611111111111,0.4652777777777778,0.17083333333333334,0.1111111111111111,0.01898148148148148
